url_length,url_num_params,url_num_special_chars,url_has_sql_keywords,url_has_xss_patterns,url_has_cmd_injection,url_has_traversal,url_has_ssrf_patterns,url_has_typosquatting,url_contains_ip,payload_length,payload_special_chars,payload_num_sql_keywords,payload_num_xss_patterns,payload_has_encoding,payload_is_empty,payload_contains_hex,is_error_response,is_success_response,response_size_ratio,source_ip_freq,source_ip_attack_ratio,is_known_attacker_ip,destination_ip_freq,destination_ip_attack_count,is_attack_tool_ua,ua_is_browser,ua_is_bot,ua_length,attack_pattern_sql,attack_pattern_xss,attack_pattern_cmd,attack_pattern_traversal,attack_pattern_ssrf,attack_pattern_typosquatting,attack_pattern_credential,special_chars_ratio,url_param_ratio,is_https,is_post_method,is_get_method,is_attack,attack_type_label
17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,1028,611,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,1,177.07142857142858,3,1.0,1,1056,656,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023809523809523808,0.0,0,0,0,1,credential_stuffing_brute_force
74,1,8,1,0,0,0,0,0,0,62,1,2,0,0,0,0,1,0,95.5,6,0.8333333333333334,0,993,582,0,1,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.013513513513513514,0,0,0,1,sql_injection
8,0,1,0,0,0,0,0,0,0,31,5,0,2,0,0,0,1,0,163.70967741935485,15,0.4666666666666667,0,998,578,1,0,0,14,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0,0,0,1,xss
20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.625,0,997,619,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,31,5,0,2,0,0,0,1,0,52.935483870967744,6,0.6666666666666666,0,986,617,1,0,0,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0,0,0,1,xss
52,1,5,0,1,0,0,0,0,0,42,6,0,1,0,0,0,0,0,176.1904761904762,12,0.5,0,1020,627,0,1,0,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.019230769230769232,0,0,0,1,xss
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,11,0.36363636363636365,0,1020,627,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,normal
43,0,6,0,0,0,0,0,0,0,29,0,0,1,0,0,0,1,0,115.0,4,1.0,1,951,546,1,0,0,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
50,1,5,0,1,0,0,0,0,0,40,4,0,2,0,0,0,1,0,171.525,12,0.5833333333333334,0,993,582,1,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0,0,0,1,xss
45,1,7,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,709.0909090909091,9,0.8888888888888888,0,1010,589,1,0,0,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022222222222222223,0,0,0,1,typosquatting_url_spoofing
6,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,1,218.64705882352942,15,0.5333333333333333,0,1028,611,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0,0,0,1,credential_stuffing_brute_force
39,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,307.2,14,0.7142857142857143,0,993,582,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
41,1,6,0,0,0,0,1,0,0,27,0,0,0,0,0,0,1,0,125.5925925925926,3,1.0,1,1010,589,0,1,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,ssrf
57,1,9,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,268.95652173913044,11,0.6363636363636364,0,997,619,1,0,0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017543859649122806,0,0,0,1,typosquatting_url_spoofing
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,997,619,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,10,0.5,0,961,575,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0,0,0,0,normal
52,1,19,0,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,115.24324324324324,11,0.5454545454545454,0,1028,611,1,0,0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019230769230769232,0,0,0,1,directory_traversal
33,1,3,0,1,0,0,0,0,0,23,2,0,3,0,0,0,0,1,156.8695652173913,1,1.0,1,1028,611,1,0,0,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.030303030303030304,0,0,0,1,xss
33,1,5,1,0,1,0,0,0,0,21,2,1,0,0,0,0,1,0,224.0,5,0.8,0,986,617,1,0,0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.030303030303030304,0,0,0,1,sql_injection
43,1,10,0,0,0,0,1,0,1,30,0,0,0,0,0,0,1,0,186.43333333333334,12,0.9166666666666666,1,1056,656,0,1,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023255813953488372,0,0,0,1,ssrf
60,1,5,1,0,0,0,0,0,0,45,1,2,0,0,0,0,0,1,167.37777777777777,2,0.5,0,951,546,1,0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.016666666666666666,0,0,0,1,sql_injection
40,1,11,1,0,0,1,1,0,1,22,0,0,0,0,0,0,1,0,251.5,15,0.5333333333333333,0,1020,627,1,0,0,14,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025,0,0,0,1,command_injection
55,1,5,1,0,0,0,0,0,0,45,1,2,0,0,0,0,1,0,27.866666666666667,7,0.5714285714285714,0,986,617,0,1,0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.01818181818181818,0,0,0,1,sql_injection
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,7,0.2857142857142857,0,961,575,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
46,1,7,0,0,0,0,0,1,0,12,0,0,0,0,0,0,1,0,36.333333333333336,9,0.4444444444444444,0,951,546,1,0,0,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021739130434782608,0,0,0,1,typosquatting_url_spoofing
132,1,7,1,0,0,0,0,0,0,120,1,1,0,0,0,0,0,1,63.275,9,0.4444444444444444,0,1020,627,1,0,0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.007575757575757576,0,0,0,1,sql_injection
82,2,11,0,1,0,0,0,0,0,72,6,0,1,0,0,0,1,0,39.958333333333336,2,1.0,1,951,546,1,0,0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.024390243902439025,0,0,0,1,xss
51,1,11,0,0,1,0,1,0,1,33,2,0,0,0,0,0,0,1,10.969696969696969,10,0.7,0,1020,627,1,0,0,21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06060606060606061,0.0196078431372549,0,0,0,1,command_injection
8,0,1,0,0,0,0,0,0,0,27,2,0,3,0,0,0,0,1,41.333333333333336,12,0.75,0,1028,611,0,1,0,80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0,0,0,1,xss
8,0,1,0,0,0,0,0,0,0,33,2,0,1,0,0,0,1,0,53.09090909090909,4,0.5,0,1010,589,1,0,0,11,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0,0,0,1,xss
6,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,1,44.9375,7,0.5714285714285714,0,986,617,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0,0,0,1,credential_stuffing_brute_force
6,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,1,0,156.7941176470588,14,0.6428571428571429,0,1010,589,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0,0,0,1,credential_stuffing_brute_force
30,3,8,0,0,1,0,1,0,1,12,2,0,0,0,0,0,1,0,432.5,4,0.5,0,997,619,0,1,0,91,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.1,0,0,0,1,command_injection
33,1,16,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,36.09090909090909,11,0.6363636363636364,0,1056,656,1,0,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0,0,0,1,directory_traversal
20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,12,0.75,0,986,617,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,0,normal
15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.2727272727272727,0,1028,611,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,normal
41,1,5,1,0,0,0,0,0,0,31,0,2,0,0,0,0,0,0,15.290322580645162,3,0.6666666666666666,0,951,546,1,0,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,sql_injection
6,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,1,55.125,6,0.6666666666666666,0,997,619,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0,0,0,1,credential_stuffing_brute_force
6,0,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,83.51351351351352,7,0.5714285714285714,0,1056,656,1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02702702702702703,0.0,0,0,0,1,credential_stuffing_brute_force
52,1,5,0,1,0,0,0,0,0,42,6,0,1,0,0,0,1,0,186.57142857142858,11,0.6363636363636364,0,951,546,1,0,0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.019230769230769232,0,0,0,1,xss
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0.6153846153846154,0,986,617,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0.5384615384615384,0,986,617,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,5,0.6,0,998,578,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
41,1,14,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1,13.869565217391305,12,0.5833333333333334,0,1020,627,1,0,0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,directory_traversal
42,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.5,0,993,582,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,10,0.4,0,986,617,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,75.71875,14,0.7142857142857143,0,1056,656,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0,0,0,1,credential_stuffing_brute_force
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.75,0,1020,627,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
48,1,8,0,0,1,0,0,0,0,31,1,0,0,0,0,0,1,0,54.774193548387096,3,1.0,1,1020,627,1,0,0,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.020833333333333332,0,0,0,1,command_injection
8,0,1,0,0,0,0,0,0,0,72,6,0,1,0,0,0,1,0,20.38888888888889,3,1.0,1,1056,656,1,0,0,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0,0,0,1,xss
6,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,1,0,116.375,9,0.6666666666666666,0,986,617,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0,0,0,1,credential_stuffing_brute_force
18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.6363636363636364,0,986,617,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
39,1,6,0,1,0,0,0,0,0,29,2,0,2,0,0,0,1,0,244.3448275862069,5,0.8,0,951,546,1,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.02564102564102564,0,0,0,1,xss
40,1,10,0,0,1,0,1,0,1,22,1,0,0,0,0,0,1,0,22.363636363636363,7,0.42857142857142855,0,1020,627,1,0,0,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.045454545454545456,0.025,0,0,0,1,command_injection
132,1,7,1,0,0,0,0,0,0,120,1,1,0,0,0,0,1,0,40.325,17,0.9411764705882353,1,1020,627,1,0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.007575757575757576,0,0,0,1,sql_injection
8,0,1,0,0,0,0,0,0,0,23,2,0,3,0,0,0,1,0,199.65217391304347,9,0.5555555555555556,0,997,619,0,1,0,81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0,0,0,1,xss
44,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,89.9,9,0.6666666666666666,0,1028,611,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0,0,0,1,typosquatting_url_spoofing
21,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,7,0.2857142857142857,0,993,582,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0,0,0,0,normal
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0.6153846153846154,0,1056,656,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.5555555555555556,0,1028,611,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,normal
57,1,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,255.8695652173913,10,0.7,0,961,575,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0,0,0,1,typosquatting_url_spoofing
103,1,9,1,0,0,0,0,0,0,93,1,1,0,0,0,0,1,0,32.45161290322581,14,0.7142857142857143,0,986,617,1,0,0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.009708737864077669,0,0,0,1,sql_injection
6,0,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,1,226.70967741935485,14,0.7142857142857143,0,1020,627,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,0.0,0,0,0,1,credential_stuffing_brute_force
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,5,0.2,0,961,575,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
105,1,9,1,0,0,0,0,0,0,93,1,1,0,0,0,0,1,0,84.65591397849462,10,0.6,0,1010,589,0,1,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.009523809523809525,0,0,0,1,sql_injection
29,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,10,0.5,0,986,617,0,1,0,91,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0,0,0,0,normal
37,0,6,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,118.3913043478261,10,0.8,0,951,546,0,1,0,80,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
108,1,9,1,0,0,0,0,0,0,93,1,1,0,0,0,0,1,0,33.236559139784944,10,0.6,0,951,546,1,0,0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.009259259259259259,0,0,0,1,sql_injection
49,1,10,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,17.681818181818183,11,0.7272727272727273,0,961,575,0,1,0,81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02040816326530612,0,0,0,1,directory_traversal
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.5,0,1010,589,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,normal
37,1,10,0,0,0,0,1,0,1,24,0,0,0,0,0,0,1,0,128.16666666666666,12,0.5833333333333334,0,998,578,1,0,0,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02702702702702703,0,0,0,1,ssrf
52,1,3,0,1,0,0,0,0,0,42,4,0,1,0,0,0,0,1,168.3095238095238,2,1.0,1,997,619,0,1,0,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.019230769230769232,0,0,0,1,xss
6,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,1,0,86.0,10,0.9,1,1056,656,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0,0,0,1,credential_stuffing_brute_force
41,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,60.51851851851852,10,0.5,0,998,578,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.4444444444444444,0,998,578,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
49,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6,0.6666666666666666,0,1028,611,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.6666666666666666,0,1010,589,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
55,1,6,1,0,0,0,0,0,0,45,1,1,0,0,0,0,1,0,138.33333333333334,9,0.6666666666666666,0,998,578,1,0,0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.01818181818181818,0,0,0,1,sql_injection
69,1,8,1,0,0,0,0,0,0,59,5,1,0,0,0,0,1,0,91.1864406779661,13,0.7692307692307693,0,951,546,1,0,0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.014492753623188406,0,0,0,1,sql_injection
8,0,1,0,0,0,0,0,0,0,33,2,0,1,0,0,0,1,0,18.0,16,0.6875,0,998,578,0,1,0,80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0,0,0,1,xss
37,1,4,0,1,1,0,0,0,0,27,6,0,2,0,0,0,1,0,158.77777777777777,12,0.75,0,986,617,1,0,0,14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02702702702702703,0,0,0,1,xss
46,1,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,46.75,12,0.5,0,1056,656,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0,0,0,1,typosquatting_url_spoofing
41,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,14,0.7142857142857143,0,951,546,0,0,1,11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0,0,0,0,normal
22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,0.5714285714285714,0,998,578,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0,0,0,0,normal
18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.625,0,997,619,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,normal
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.5555555555555556,0,993,582,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,normal
47,1,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,489.46153846153845,6,0.6666666666666666,0,1010,589,1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0,0,0,1,typosquatting_url_spoofing
28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0,998,578,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,normal
35,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.3333333333333333,0,951,546,0,0,0,75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0,0,0,0,normal
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.625,0,1028,611,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,normal
41,1,8,0,0,0,0,1,0,1,27,0,0,0,0,0,0,0,0,154.40740740740742,9,0.5555555555555556,0,993,582,0,1,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,ssrf
52,1,3,0,1,0,0,0,0,0,42,4,0,1,0,0,0,0,1,121.0,10,0.8,0,997,619,0,1,0,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.019230769230769232,0,0,0,1,xss
32,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,17,0.6470588235294118,0,961,575,0,0,1,11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,normal
44,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,53.3,8,0.625,0,1028,611,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0,0,0,1,typosquatting_url_spoofing
49,1,6,1,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,170.8108108108108,10,0.5,0,986,617,1,0,0,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.02040816326530612,0,0,0,1,sql_injection
8,0,1,0,0,0,0,0,0,0,34,4,0,3,0,0,0,1,0,220.2058823529412,14,0.7857142857142857,0,1028,611,1,0,0,11,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0,0,0,1,xss
43,0,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,113.65517241379311,13,0.6923076923076923,0,993,582,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
74,1,8,1,0,0,0,0,0,0,62,1,2,0,0,0,0,0,0,125.83870967741936,11,0.45454545454545453,0,1028,611,1,0,0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.013513513513513514,0,0,0,1,sql_injection
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,0.6428571428571429,0,1020,627,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.6363636363636364,0,1056,656,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
48,1,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,38.0,10,0.6,0,1010,589,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0,0,0,1,directory_traversal
28,1,6,1,0,1,0,1,0,1,10,1,1,0,0,0,0,1,0,753.7,14,0.7857142857142857,0,1056,656,1,0,0,11,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,0.03571428571428571,0,0,0,1,command_injection
17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,10,0.4,0,997,619,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,24,1,0,0,0,0,0,1,0,55.375,5,0.6,0,951,546,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.0,0,0,0,1,credential_stuffing_brute_force
44,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,211.3,7,0.8571428571428571,0,993,582,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0,0,0,1,typosquatting_url_spoofing
53,1,11,0,0,0,0,1,0,1,40,0,0,0,0,0,0,1,0,189.225,4,0.5,0,997,619,1,0,0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018867924528301886,0,0,0,1,ssrf
43,1,10,0,0,0,0,1,0,1,30,0,0,0,0,0,0,1,0,159.63333333333333,10,0.8,0,1010,589,0,1,0,80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023255813953488372,0,0,0,1,ssrf
6,0,1,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,1,289.09090909090907,3,0.6666666666666666,0,986,617,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0,0,0,1,credential_stuffing_brute_force
40,1,11,1,0,0,1,1,0,1,22,0,0,0,0,0,0,1,0,357.45454545454544,3,0.3333333333333333,0,998,578,1,0,0,21,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025,0,0,0,1,command_injection
8,0,1,0,0,0,0,0,0,0,35,2,0,2,0,0,0,1,0,118.25714285714285,11,0.6363636363636364,0,1028,611,0,1,0,81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0,0,0,1,xss
